Level,Date and Time,Source,Event ID,Task Category
Information,04/01/2025 11:22:10,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1204,technique_name=User Execution
UtcTime: 2025-01-04 11:22:10.982
ProcessGuid: {cc4d60af-19e2-6779-d247-000000000900}
ProcessId: 7476
Image: C:\Windows\System32\mmc.exe
FileVersion: 10.0.19041.5198 (WinBuild.160101.0800)
Description: Microsoft Management Console
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mmc.exe
CommandLine: ""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\eventvwr.msc"" /s
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=6BD676D061BF1A67B8C91884F8A5E2249033CB85,MD5=6E5F603AFB2E1114E0FA52F707820B8C,SHA256=0D0F1788A43EC24A34669646E4B94EB793DC8ADAE5B3A2E65C18976E158CBE00,IMPHASH=5AEF584EA4BCED674B66847FE9D61F23
ParentProcessGuid: {cc4d60af-e982-6759-4801-000000000900}
ParentProcessId: 6192
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:22:10,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: -
UtcTime: 2025-01-04 11:22:10.844
ProcessGuid: {cc4d60af-19e2-6779-d147-000000000900}
ProcessId: 5936
Image: C:\Windows\System32\consent.exe
ImageLoaded: C:\Windows\System32\urlmon.dll
FileVersion: 11.00.19041.5072 (WinBuild.160101.0800)
Description: OLE32 Extensions for Win32
Product: Internet Explorer
Company: Microsoft Corporation
OriginalFileName: UrlMon.dll
Hashes: SHA1=1DB1F9F5C4E4A65FF74E1BA55027C756E01BC7E8,MD5=1B26A1939226185340ABCF4F112D52C5,SHA256=B5AC75AE86CAC11FE4063B271273B5E695824E2324A54C7E9A77BDE7BB6C6A88,IMPHASH=22019FF0DD6B140CC5C75C9E26641C22
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:22:10,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1059.001,technique_name=PowerShell
UtcTime: 2025-01-04 11:22:10.594
ProcessGuid: {cc4d60af-19e2-6779-d147-000000000900}
ProcessId: 5936
Image: C:\Windows\System32\consent.exe
ImageLoaded: C:\Windows\System32\amsi.dll
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Anti-Malware Scan Interface
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: amsi.dll
Hashes: SHA1=347368018E1DAAF4F52C9A4119526313A82ECEEC,MD5=4933108BD5B3219F74AD807DFE8835AD,SHA256=66F7A134F6A4D9FE63DD7D6FF88DDED5796E4D5C7E33BA606DFF4D87D9258C0D,IMPHASH=C414C6B76EBCEEF67B5B752A7E51D4D2
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:22:10,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1204,technique_name=User Execution
UtcTime: 2025-01-04 11:22:10.263
ProcessGuid: {cc4d60af-19e2-6779-d047-000000000900}
ProcessId: 6548
Image: C:\Windows\System32\mmc.exe
FileVersion: 10.0.19041.5198 (WinBuild.160101.0800)
Description: Microsoft Management Console
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mmc.exe
CommandLine: ""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\eventvwr.msc"" /s
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-8a32-900000000000}
LogonId: 0x90328A
TerminalSessionId: 2
IntegrityLevel: Medium
Hashes: SHA1=6BD676D061BF1A67B8C91884F8A5E2249033CB85,MD5=6E5F603AFB2E1114E0FA52F707820B8C,SHA256=0D0F1788A43EC24A34669646E4B94EB793DC8ADAE5B3A2E65C18976E158CBE00,IMPHASH=5AEF584EA4BCED674B66847FE9D61F23
ParentProcessGuid: {cc4d60af-e982-6759-4801-000000000900}
ParentProcessId: 6192
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:22:10,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),"Dns query:
RuleName: -
UtcTime: 2025-01-04 11:21:23.442
ProcessGuid: {cc4d60af-e993-6759-6401-000000000900}
ProcessId: 7696
QueryName: www2.bing.com
QueryStatus: 0
QueryResults: type:  5 www2-www2.bing.com.trafficmanager.net;type:  5 www-bing-com.dual-a-0034.a-msedge.net;type:  5 dual-a-0034.a-msedge.net;::ffff:204.79.197.237;::ffff:13.107.21.237;
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:22:09,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: -
UtcTime: 2025-01-04 11:22:09.673
ProcessGuid: {cc4d60af-19e1-6779-cf47-000000000900}
ProcessId: 2532
Image: C:\Windows\System32\smartscreen.exe
ImageLoaded: C:\Windows\System32\urlmon.dll
FileVersion: 11.00.19041.5072 (WinBuild.160101.0800)
Description: OLE32 Extensions for Win32
Product: Internet Explorer
Company: Microsoft Corporation
OriginalFileName: UrlMon.dll
Hashes: SHA1=1DB1F9F5C4E4A65FF74E1BA55027C756E01BC7E8,MD5=1B26A1939226185340ABCF4F112D52C5,SHA256=B5AC75AE86CAC11FE4063B271273B5E695824E2324A54C7E9A77BDE7BB6C6A88,IMPHASH=22019FF0DD6B140CC5C75C9E26641C22
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:22:08,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1059.007,technique_name=JavaScript
UtcTime: 2025-01-04 11:22:08.095
ProcessGuid: {cc4d60af-e993-6759-6401-000000000900}
ProcessId: 7696
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
TargetFilename: C:\Users\xxx\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\AAU4U4X6\9csZkx6ZimGYrXkdZUZelV-TT70.br[1].js
CreationUtcTime: 2025-01-04 11:22:08.095
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:22:08,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1059.007,technique_name=JavaScript
UtcTime: 2025-01-04 11:22:08.075
ProcessGuid: {cc4d60af-e993-6759-6401-000000000900}
ProcessId: 7696
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
TargetFilename: C:\Users\xxx\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\AAU4U4X6\eKvcHdnNwo1WcxoSioV4ztnfZk8.br[1].js
CreationUtcTime: 2025-01-04 11:22:08.075
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:22:08,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1059.007,technique_name=JavaScript
UtcTime: 2025-01-04 11:22:08.075
ProcessGuid: {cc4d60af-e993-6759-6401-000000000900}
ProcessId: 7696
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
TargetFilename: C:\Users\xxx\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\CEAQGT1G\CcMXS8Oo0OUnUE0LzYK9AFJ6la8.br[1].js
CreationUtcTime: 2025-01-04 11:22:08.075
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:22:08,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1059.007,technique_name=JavaScript
UtcTime: 2025-01-04 11:22:08.075
ProcessGuid: {cc4d60af-e993-6759-6401-000000000900}
ProcessId: 7696
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
TargetFilename: C:\Users\xxx\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\CEAQGT1G\UJFGe_i3c1Lxhghza2lclR7CxpI.br[1].js
CreationUtcTime: 2025-01-04 11:22:08.075
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:22:08,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1059.007,technique_name=JavaScript
UtcTime: 2025-01-04 11:22:08.070
ProcessGuid: {cc4d60af-e993-6759-6401-000000000900}
ProcessId: 7696
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
TargetFilename: C:\Users\xxx\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\CEAQGT1G\RMRjctrz--TNvbEliu0umBztyAQ.br[1].js
CreationUtcTime: 2025-01-04 11:22:08.070
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:22:08,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1059.007,technique_name=JavaScript
UtcTime: 2025-01-04 11:22:08.070
ProcessGuid: {cc4d60af-e993-6759-6401-000000000900}
ProcessId: 7696
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
TargetFilename: C:\Users\xxx\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\CEAQGT1G\avd7Rr-t12JcT3bkdFyaKKLavZQ.br[1].js
CreationUtcTime: 2025-01-04 11:22:08.070
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:22:08,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1059.007,technique_name=JavaScript
UtcTime: 2025-01-04 11:22:08.048
ProcessGuid: {cc4d60af-e993-6759-6401-000000000900}
ProcessId: 7696
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
TargetFilename: C:\Users\xxx\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\AAU4U4X6\HndC9IrfiOmnQLZpq0bxaPUIDII.br[1].js
CreationUtcTime: 2025-01-04 11:22:08.048
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:22:07,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1059.007,technique_name=JavaScript
UtcTime: 2025-01-04 11:22:07.969
ProcessGuid: {cc4d60af-e993-6759-6401-000000000900}
ProcessId: 7696
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
TargetFilename: C:\Users\xxx\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\CEAQGT1G\QGgvFhbUqK0myo5HrcUHf2XwM90.br[1].js
CreationUtcTime: 2025-01-04 11:22:07.969
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:21:21,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2025-01-04 11:21:21.876
ProcessGuid: {cc4d60af-1980-6779-ca47-000000000900}
ProcessId: 7196
Image: C:\Windows\system32\mstsc.exe
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-2271799426-3438397038-4151184888-1001\\Device\HarddiskVolume2\Windows\System32\mstsc.exe
Details: Binary Data
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:50,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),"Dns query:
RuleName: -
UtcTime: 2025-01-04 11:20:03.843
ProcessGuid: {cc4d60af-cee3-6759-4000-000000000900}
ProcessId: 3028
QueryName: settings-win.data.microsoft.com
QueryStatus: 0
QueryResults: type:  5 atm-settingsfe-prod-geo2.trafficmanager.net;type:  5 settings-prod-neu-2.northeurope.cloudapp.azure.com;::ffff:51.104.136.2;
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:20:37,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),"Dns query:
RuleName: -
UtcTime: 2025-01-04 11:19:51.060
ProcessGuid: {cc4d60af-1980-6779-ca47-000000000900}
ProcessId: 7196
QueryName: ..localmachine
QueryStatus: 0
QueryResults: fe80::9462:4547:7d5a:b8be;::ffff:192.168.153.4;
Image: C:\Windows\system32\mstsc.exe
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:33,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: -
UtcTime: 2025-01-04 11:20:33.141
ProcessGuid: {cc4d60af-1980-6779-ca47-000000000900}
ProcessId: 7196
Image: C:\Windows\system32\mstsc.exe
TargetFilename: C:\Users\xxx\Documents\Default.rdp
CreationUtcTime: 2025-01-04 11:20:33.141
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:32,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2025-01-04 11:20:32.391
ProcessGuid: {cc4d60af-197f-6779-c747-000000000900}
ProcessId: 1992
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-2271799426-3438397038-4151184888-1001\\Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Details: Binary Data
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:32,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: -
UtcTime: 2025-01-04 11:20:32.391
ProcessGuid: {cc4d60af-197f-6779-c747-000000000900}
ProcessId: 1992
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\xxx\AppData\Local\Microsoft\Windows\PowerShell\StartupProfileData-NonInteractive
CreationUtcTime: 2025-01-04 11:17:37.313
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:32,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2025-01-04 11:20:32.266
SourceProcessGUID: {cc4d60af-197f-6779-c747-000000000900}
SourceProcessId: 1992
SourceThreadId: 6632
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {cc4d60af-1980-6779-ca47-000000000900}
TargetProcessId: 7196
TargetImage: C:\Windows\system32\mstsc.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9ee04|C:\Windows\System32\KERNELBASE.dll+53715|C:\Windows\System32\KERNELBASE.dll+50756|C:\Windows\System32\KERNEL32.DLL+1cef4|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+3512f6|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b3c49|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b35b9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+12a91e9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+11bf73a|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126addd|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126aa9b|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+13409cf|UNKNOWN(00007FFB78FF3651)
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:32,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2025-01-04 11:20:32.141
SourceProcessGUID: {cc4d60af-197f-6779-c747-000000000900}
SourceProcessId: 1992
SourceThreadId: 6632
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {cc4d60af-1980-6779-c947-000000000900}
TargetProcessId: 2788
TargetImage: C:\Windows\system32\cmdkey.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9ee04|C:\Windows\System32\KERNELBASE.dll+53715|C:\Windows\System32\KERNELBASE.dll+50756|C:\Windows\System32\KERNEL32.DLL+1cef4|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+3512f6|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b3c49|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b35b9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+12a91e9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+11bf73a|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126addd|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126aa9b|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+13409cf|UNKNOWN(00007FFB78FF3651)
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:32,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1087,technique_name=Account Discovery
UtcTime: 2025-01-04 11:20:32.141
ProcessGuid: {cc4d60af-1980-6779-c947-000000000900}
ProcessId: 2788
Image: C:\Windows\System32\cmdkey.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Credential Manager Command Line Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: cmdkey.exe
CommandLine: ""C:\Windows\system32\cmdkey.exe"" /generic:TERMSRV/DESKTOP-Q6SIUBL /user:DESKTOP-Q6SIUBL\xxx /pass:1password2!
CurrentDirectory: C:\Users\xxx\AppData\Local\Temp\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=B0DE4D5F0E178002E02C66DAF064DFD3FF1DBDE6,MD5=F9C20642B4CFCE4517F4F26B6305607C,SHA256=14BCC1901C5CCA8E91A6400050308752916AC861BDD52CF3A44DC7EF46830282,IMPHASH=03AD7A1AF78BF7A500FB199CABE4C34A
ParentProcessGuid: {cc4d60af-197f-6779-c747-000000000900}
ParentProcessId: 1992
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""powershell.exe"" & {$Server=$ENV:logonserver.TrimStart(\""""\\"""")
$User = Join-Path $Env:USERDOMAIN $ENV:USERNAME
$Password=\""""1password2!\""""
cmdkey /generic:TERMSRV/$Server /user:$User /pass:$Password
mstsc /v:$Server
echo \""""RDP connection established\""""}
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:31,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2025-01-04 11:20:31.829
ProcessGuid: {cc4d60af-197f-6779-c747-000000000900}
ProcessId: 1992
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MpClient.dll
FileVersion: 4.18.24090.11 (26d75470953920f90fd0438874501e9d9a31e621)
Description: Client Interface
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mpclient.dll
Hashes: SHA1=B87C8A2B39166043E28DE0A64FC53E060FEE7CAE,MD5=F829FD84B8E3F3549103C1C5774A60E1,SHA256=FA1125BD8CDBB13C6CED323A737672DDC5C2B396210035D6E524E86A77272C07,IMPHASH=B9197178CCCE2C42C926E2A72C2A6BED
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:31,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2025-01-04 11:20:31.782
ProcessGuid: {cc4d60af-197f-6779-c747-000000000900}
ProcessId: 1992
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll
FileVersion: 4.8.9282.0 built by: NET481REL1LAST_C
Description: Microsoft .NET Runtime Just-In-Time Compiler
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: clrjit.dll
Hashes: SHA1=7A25AF21D2DDD330535A34A4210DB1CD2BA0AA94,MD5=3E39EF1226D09D39B1361F44FDDE2F3A,SHA256=300CD0FAAAB4664D43C72C3AEB0AA7332BB93B4268088407C1AE4D025D44EA7B,IMPHASH=F2AFE1578B0645F42EFCA5A3FB0CE765
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:31,Microsoft-Windows-Sysmon,17,Pipe Created (rule: PipeEvent),"Pipe Created:
RuleName: -
EventType: CreatePipe
UtcTime: 2025-01-04 11:20:31.766
ProcessGuid: {cc4d60af-197f-6779-c747-000000000900}
ProcessId: 1992
PipeName: \PSHost.133804632313704020.1992.DefaultAppDomain.powershell
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:31,Microsoft-Windows-Sysmon,26,File Delete logged (rule: FileDeleteDetected),"File Delete logged:
RuleName: -
UtcTime: 2025-01-04 11:20:31.735
ProcessGuid: {cc4d60af-197f-6779-c747-000000000900}
ProcessId: 1992
User: DESKTOP-Q6SIUBL\xxx
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\xxx\AppData\Local\Temp\__PSScriptPolicyTest_howv0j1s.30v.ps1
Hashes: SHA1=6AB83620379FC69F80C0242105DDFFD7D98D5D9D,MD5=D17FE0A3F47BE24A6453E9EF58C94641,SHA256=96AD1146EB96877EAB5942AE0736B82D8B5E2039A80D3D6932665C1A4C87DCF7,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
